½´··Å« 90s Æ®·¯Ä¿ ÀÚÄÏ_A9155,12,0,"149,000",5,NULL,0000,null,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/08/08/GPD224080868548_0_THNAIL_ORGINL_20240808153617221.jpg,,,0,0,SYSDATE,SYSDATE,4,NULL,NULL
½´··Å« 90s Æ®·¯Ä¿ ÀÚÄÏ_A9155,12,0,"149,000",5,NULL,0003,null,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/08/08/GPD224080868574_0_THNAIL_ORGINL_20240808153654683.jpg,,,0,0,SYSDATE,SYSDATE,4,NULL,NULL
